date,startup,vertical,subvertical,city,Investor,Type,amount,year,month,quarter
2015-08-03,connect india,ecommerce logistics provider,nan,new delhi,aavishkaar venture management,private equity,44.5Cr,2015,8,3
2015-08-03,the home salon,on-demand home beauty and wellness portal,nan,mumbai,venturenursery,seed funding,0.0Cr,2015,8,3
2015-08-03,justride,self driven car rental,nan,mumbai,alok mittal zeeshan hayat niraj singh nikunj jain anirudh damani punit goyal,seed funding,0.0Cr,2015,8,3
2015-08-03,oyorooms,budget hotel accommodation brand,nan,new delhi,softbank group,private equity,890.0Cr,2015,8,3
2015-08-03,glowship,energy & environment online marketplace,nan,bangalore,infuse ventures fund,seed funding,0.0Cr,2015,8,3
2015-08-03,wizrocket,user engagment & analytics platform,nan,mumbai,sequoia capital accel partners and raghunandan gangappa,private equity,85.44Cr,2015,8,3
2015-08-04,pickingo,on-demand delivery logistics,nan,new delhi,orios venture partners zishaan hayath,private equity,11.57Cr,2015,8,3
2015-08-05,grex,fund raising platform for startups,nan,pune,kunal bajaj chandru badrinarayanan,seed funding,5.785Cr,2015,8,3
2015-08-05,letstransport,logistics tech platform,nan,bangalore,rebright partners,seed funding,11.57Cr,2015,8,3
2015-08-05,zo rooms,online budget hotel chain,nan,new delhi,tiger global orios venture partners,private equity,267.0Cr,2015,8,3
2015-08-05,doormint,hyperlocal handyman services,nan,mumbai,helion venture partners kalaari capital,private equity,26.7Cr,2015,8,3
2015-08-05,nightstay,hotel booking app,nan,noida,bedrock ventures rajesh sawhney shailesh singh,seed funding,4.45Cr,2015,8,3
2015-08-05,zocalo,rental accomodation finder,nan,new delhi,sachin bhatia rajesh sawhney,seed funding,0.0Cr,2015,8,3
2015-08-05,sunday realty solutions,tech platform for property brokers,nan,mumbai,ramesh jogani shailesh viswanathan jay srinivasan,seed funding,6.9865Cr,2015,8,3
2015-08-06,klozee,luxury apparel rental,nan,bangalore,tracxn labs sahil barua,seed funding,0.0Cr,2015,8,3
2015-08-06,appvigil,app security\\xc2\\xa0 testing platform,nan,mumbai,ravi gururaj gaurav sharma viswanath ramachandran ripplewave,seed funding,4.45Cr,2015,8,3
2015-08-06,practo,doctor appointment booking app,nan,bangalore,sequoia capital matrix partners,private equity,801.0Cr,2015,8,3
2015-08-06,loudshout,anonymous bulletin board app,nan,new delhi,sanjay sethi ravi jaipuria and others,seed funding,0.0Cr,2015,8,3
2015-08-06,wetravelsolo,travel community platform,nan,new delhi,ccube angels frontline strategy,seed funding,0.0Cr,2015,8,3
2015-08-06,ketto,crowd funding platform,nan,mumbai,chennai angels calcutta angels ah! ventures intellecap impact investment network indus age partners singapore angel network india internet fund letsventure,seed funding,6.23Cr,2015,8,3
2015-08-06,ezetap,mobile based pos solution,nan,bangalore,horizons ventures capricorn investment group social+capital helion advisors berggruen holdings,private equity,222.5Cr,2015,8,3
2015-08-06,ndtv ecommerce venture,car & bike ecommerce platform,nan,mumbai,inflexionpoint pramod bhasin sixth sense ventures vindi banga hiro mashita,private equity,0.0Cr,2015,8,3
2015-08-07,carl\\xe2\\x80\\x99s jr,fast food chain franchisee,nan,gurgaon,youwecan ventures,seed funding,5.607Cr,2015,8,3
2015-08-07,easyrewardz,loyalty programs & reward points,nan,mumbai,wealth first ashneer grover atul phadnis,private equity,4.45Cr,2015,8,3
2015-08-07,gibss,energy saving solutions provider,nan,mumbai,responsability,private equity,0.0Cr,2015,8,3
2015-08-07,storemorein,self-storage spaces,nan,noida,bedrock ventures rajesh sawhney shailesh singh,seed funding,0.0Cr,2015,8,3
2015-08-07,iorderfresh,grocery retail mobile app,nan,new delhi,best foodworks,seed funding,0.0Cr,2015,8,3
2015-08-10,mytaxiindia,taxi rental platform,nan,gurgaon,nihon kotsu co,private equity,4.45Cr,2015,8,3
2015-08-10,esadar,ecommerce,nan,new delhi,neha vats gaurav vats,seed funding,0.712Cr,2015,8,3
2015-08-10,actionable analytics,machine learning platform,nan,new delhi/ houston,b m gupta vinod singhal,seed funding,0.0Cr,2015,8,3
2015-08-10,mypoolin,mobile social network,nan,new delhi,qprize from qualcomm ventures,seed funding,2.225Cr,2015,8,3
2015-08-10,nearbuy (previously\\xc2\\xa0 groupon india),hyper-local ecommerce,nan,new delhi,saif partners sequoia capital,private equity,142.4Cr,2015,8,3
2015-08-10,ink monk,online printing marketplace,nan,chennai,girish mathrubootham phanindra sama vikram chachra others from letsventure,seed funding,2.225Cr,2015,8,3
2015-08-10,tonetag,mobile payment software platform,nan,bangalore,reliance capital,private equity,8.9Cr,2015,8,3
2015-08-10,grey orange,automated storage & warehousing solution,nan,gurgaon,tiger global management,private equity,267.0Cr,2015,8,3
2015-08-11,livspace,home design & d\\xc3\\xa9cor solutions,nan,bangalore,helion ventures jungle ventures and bessemer venture partners,private equity,71.2Cr,2015,8,3
2015-08-11,wow! momo,quick service restaurant chain,nan,kolkata,indian angel network,seed funding,14.24Cr,2015,8,3
2015-08-11,raincan,subscription based online grocery platform,nan,pune,ajeet khurana and others,seed funding,0.89Cr,2015,8,3
2015-08-11,allygrow technologies,engineering services company,nan,mumbai,zodius technology fund khazanah nasional berhad,private equity,178.0Cr,2015,8,3
2015-08-11,infogain,business and it consulting,nan,new delhi / us,chryscapital,private equity,560.7Cr,2015,8,3
2015-08-12,oneassist,credit card fraud protection solutions,nan,mumbai,sequoia capital lightspeed ventures,private equity,66.75Cr,2015,8,3
2015-08-12,bigbasket,online & mobile grocery store,nan,bangalore,bessemer venture partners anil chopra,private equity,445.0Cr,2015,8,3
2015-08-12,sheroes,career community for women,nan,noida,quintillion media,seed funding,6.853Cr,2015,8,3
2015-08-12,scripbox,mutual fund investing platform,nan,bangalore,accel partners deep kalra rajesh magow mohit gupta shamik sharma,private equity,22.25Cr,2015,8,3
2015-08-13,etaout,ecommerce marketing software platform,nan,noida,amit ranjan vijay shekhar sharma kunal bahl girish mathrubootham and\\xc2\\xa0 group of other angel investors,seed funding,4.45Cr,2015,8,3
2015-08-13,ifmr holdings,financial inclusion platform,nan,chennai,accion leapfrog investments lok capital,private equity,222.5Cr,2015,8,3
2015-08-13,massblurb,digital marketing automation solution,nan,mumbai,letsventure mumbai angels,seed funding,0.0Cr,2015,8,3
2015-08-13,agrostar,mobile commerce for farmers,nan,pune,idg ventures kris gopalakrishnan,private equity,35.6Cr,2015,8,3
2015-08-14,voxweb,picture based social app,nan,mumbai,jitendra gupta and others,seed funding,0.89Cr,2015,8,3
2015-08-14,trukky,logistics service platform,nan,ahmedabad,gujarat based angel investors mmy co-founder,seed funding,2.1805Cr,2015,8,3
2015-08-14,vanity cube,on-demand beauty services,nan,new delhi,group of angel investors,seed funding,0.0Cr,2015,8,3
2015-08-17,edu4share,exam preparation platform,nan,new delhi,nalin jain and other angel investors,seed funding,1.958Cr,2015,8,3
2015-08-17,yourstory,startup focused online publisher,nan,mumbai,ratan tata,seed funding,0.0Cr,2015,8,3
2015-08-17,sampurnearth,waste management solutions,nan,mumbai,intellecap impact investment network family office fund,seed funding,1.424Cr,2015,8,3
2015-08-17,orobind,app based fitness coaching,nan,bangalore,existing investors,private equity,0.0Cr,2015,8,3
2015-08-17,fixy,on demand cleaning & fixing services,nan,mumbai,venturenursery,seed funding,0.0Cr,2015,8,3
2015-08-17,msm box,beauty & lifestyle platform,nan,new delhi,rohit goel,seed funding,0.0Cr,2015,8,3
2015-08-17,shadowfax,on-demand delivery service,nan,gurgaon,kunal bahl rohit bansal zishaan hayath prashant malik,seed funding,2.759Cr,2015,8,3
2015-08-17,gadgets 360,car & bike ecommerce platform,nan,new delhi,one 97 communications,private equity,0.0Cr,2015,8,3
2015-08-18,roposo,fashion discovery platform,nan,gurgaon,tiger global google capital and accel partners,private equity,133.5Cr,2015,8,3
2015-08-18,intelligence node,data analytics platform,nan,mumbai,new enterprise associates orios venture partners,private equity,37.38Cr,2015,8,3
2015-08-18,hyperverge,deep learning cloud algorithms,nan,chennai,nea milliways ventures naya ventures,seed funding,8.9Cr,2015,8,3
2015-08-18,twyst,location based engagement & rewards platform,nan,gurgaon,rohit bhatia sunil nikhar vaibhav domkundwar siddharth nautiyal,seed funding,0.0Cr,2015,8,3
2015-08-18,idfy,online identity verification services platform,nan,mumbai,nea blume ventures and others,private equity,0.0Cr,2015,8,3
2015-08-18,zoojoobe,corporate wellness app,nan,bangalore,roundglass partners llc,private equity,8.9Cr,2015,8,3
2015-08-19,fashionove,fashion search & review platform,nan,kolkata,umesh yadav,seed funding,0.0Cr,2015,8,3
2015-08-19,timesaverz,"hyperlocal maintenance, repair & cleaning services",nan,mumbai,unilazer ventures,private equity,21.36Cr,2015,8,3
2015-08-19,envoged,pre-owned luxury online apparel seller,nan,mumbai,manish dhingra ankush nijhawa gaurav bhatnagar,seed funding,0.0Cr,2015,8,3
2015-08-19,mebelkart,online furniture marketplace,nan,bangalore,askme,private equity,178.0Cr,2015,8,3
2015-08-20,labsadvisor,online diagnostic tests marketplace,nan,new delhi,group of angel investors,seed funding,1.3884Cr,2015,8,3
2015-08-20,flatpebble,online marketplace for photographers,nan,hyderabad,indian angel network,seed funding,5.34Cr,2015,8,3
2015-08-20,bluegapecom,visual blogging platform,nan,new delhi,ah! ventures times internet rudy gopalakrishnan,seed funding,5.34Cr,2015,8,3
2015-08-21,epoise,job search platform,nan,bangalore,orios venture partners amit ranjan and others,seed funding,4.45Cr,2015,8,3
2015-08-24,jollyfoodfellow,food customer analytics platform,nan,ahmedabad,the 1947,seed funding,2.67Cr,2015,8,3
2015-08-24,bookmein,professional service appointment booking service,nan,mumbai,ajmera group of companies,seed funding,3.56Cr,2015,8,3
2015-08-24,izofy,scientific horoscope online assistance platform,nan,kolkata,prime capital markets ltd,seed funding,0.0Cr,2015,8,3
2015-08-24,rbus,tech enabled ac bus service,nan,mumbai,india quotient anupam mittal and others,seed funding,0.0Cr,2015,8,3
2015-08-25,qyk app,on-demand app based professional service provider,nan,bangalore,growx ventures tracxn labs powai lake ventures and sahil barua,private equity,8.9Cr,2015,8,3
2015-08-25,eazydiner,restaurant reservation platform,nan,gurgaon,dsg consumer partners sequoia capital saama capital,private equity,26.7Cr,2015,8,3
2015-08-25,revx,cross-channel crm platform,nan,mumbai,nexus venture partners,private equity,35.6Cr,2015,8,3
2015-08-25,icustommadeit,professional custom creators marketplace,nan,pune,group of angel investors,seed funding,2.225Cr,2015,8,3
2015-08-26,pickmylaundry,on-demand washing & dry-cleaning,nan,new delhi,ghv accelerator,seed funding,0.89Cr,2015,8,3
2015-08-26,belita,on-demand beauty service,nan,mumbai,india quotient letsventure investors lead angels,seed funding,3.56Cr,2015,8,3
2015-08-26,ezysolare,solar products and services marketplace,nan,ahmedabad,infuse ventures fund,seed funding,0.0Cr,2015,8,3
2015-08-26,foodtalkindia,online food community platform,nan,gurgaon,un disclosed investors,seed funding,4.45Cr,2015,8,3
2015-08-27,instasafe,private cloud networks saas platform,nan,bangalore,group of hni investors,seed funding,0.0Cr,2015,8,3
2015-08-27,eazy coach,education marketplace,nan,kolkata,ravi agarwal,seed funding,0.0Cr,2015,8,3
2015-08-27,djubocom,cloud based hotel sales platform,nan,new delhi,ibibo group,private equity,0.0Cr,2015,8,3
2015-08-28,betterbutterin,online recipe sharing platform,nan,new delhi,growx ventures manish singhal,seed funding,0.0Cr,2015,8,3
2015-08-28,vyomo,beauty & lifestyle mobile marketplace,nan,bangalore,rocket internet,private equity,17.8Cr,2015,8,3
2015-08-28,roll mafia,qsr restaurant chain,nan,pune,equentia natural resources,seed funding,1.424Cr,2015,8,3
2015-08-29,iamwire,digital media publishing platform,nan,gurgaon,li tao li jian draphant consultants nitin garg saurabh jain mohit agarwal,seed funding,0.0Cr,2015,8,3
2015-08-31,dropkaffe,online coffee delivery platform,nan,bangalore,manish singhal p39 capital and others,seed funding,2.67Cr,2015,8,3
2015-08-31,reverie,language localization cloud platform,nan,bangalore,aspada investment advisors qualcomm ventures,private equity,35.6Cr,2015,8,3
2015-08-31,infinite analytics,big data & predictive analysis platform,nan,mumbai,ratan tata,private equity,0.0Cr,2015,8,3
2015-07-01,parcelled,online logistics platform,nan,bangalore,delhivery tracxn labs,seed funding,0.0Cr,2015,7,3
2015-07-01,retigence technologies,business it intelligence services,nan,mumbai,omnivore partners,private equity,0.0Cr,2015,7,3
2015-07-01,cloudcherry analytics,crm / analytics platform,nan,chennai,the chennai angels,seed funding,8.9Cr,2015,7,3
2015-07-01,idreamcareer,ed-tech platform,nan,new delhi,ah! ventures vivek joshi mohit satyanand and others,seed funding,0.0Cr,2015,7,3
2015-07-01,ola cabs,cab rental mobile app,nan,bangalore,ratan tata,private equity,0.0Cr,2015,7,3
2015-07-01,nxtgen,it infrastructure & data center services,nan,bangalore,ifc axon partners intel capital,private equity,120.15Cr,2015,7,3
2015-07-02,bank bazaar,online financial services,nan,chennai,amazon fidelity growth partners mousse partners,private equity,534.0Cr,2015,7,3
2015-07-02,gozoomo,used car marketplace,nan,bangalore,saif partners accel partners kunal bahl rohit bansal,private equity,44.5Cr,2015,7,3
2015-07-02,zenatix,internet of things platform,nan,gurgaon,rajan anandan kunal bahl rohit bansal rahul khanna,seed funding,1.4329Cr,2015,7,3
2015-07-03,culturealley,language learning app,nan,jaipur,tiger global google capital and accel partners,private equity,57.85Cr,2015,7,3
2015-07-03,goqii,mobile fitness marketplace,nan,mumbai,vijay shekhar sharma,private equity,0.0Cr,2015,7,3
2015-07-03,gingercrush,custom merchandize platform,nan,ahmedabad,gokul jaykrishna brand capital,seed funding,8.9Cr,2015,7,3
2015-07-04,elanic,p2p pre-owned goods marketplace,nan,bangalore,rebright partners,seed funding,0.0Cr,2015,7,3
2015-07-04,stitchwood,custom furniture marketplace,nan,mumbai,powai lake ventures ajeet khurana and others,seed funding,3.5155Cr,2015,7,3
2015-07-05,urban tailor,online tailoring services,nan,bangalore,group of angel investors,seed funding,0.0Cr,2015,7,3
2015-07-06,confirmtkt,rail ticket confirmation predictor,nan,bangalore,pravin agarwala and others,seed funding,0.0Cr,2015,7,3
2015-07-06,paper boat,ethnic beverages manufacturer,nan,gurgaon,sofina hillhouse capital,private equity,267.0Cr,2015,7,3
2015-07-06,getnow,hyperlocal goods marketplace,nan,nagpur,atulya mittal,seed funding,0.0Cr,2015,7,3
2015-07-07,wudstay,budget accommodation aggregator,nan,gurgaon,mangroves capital vikas saxena,private equity,26.7Cr,2015,7,3
2015-07-07,liases foras,real estate rating & analysis,nan,new delhi,dmg information asia pacific,private equity,44.5Cr,2015,7,3
2015-07-07,eatlo,food delivery platform,nan,bangalore,powai lake ventures globeinvestor abhishekh goyal,seed funding,0.0Cr,2015,7,3
2015-07-07,india lends,financial tech,nan,new delhi,dsg consumer partners siddharth parekh,private equity,0.0Cr,2015,7,3
2015-07-08,quinto,food discovery app,nan,pune,jaydeep barman,seed funding,0.0Cr,2015,7,3
2015-07-08,saavn,music streaming app,nan,mumbai,tiger global management,private equity,890.0Cr,2015,7,3
2015-07-08,flytxt,big data & analytics platform,nan,mumbai / global,sunrise capital gmbh big data investments bv,private equity,97.9Cr,2015,7,3
2015-07-08,axtria,big data & analytics platform,nan,india / us,helion venture partnersamarpreet sawhney deshpande foundation fred khosravi richard s braddock,private equity,267.0Cr,2015,7,3
2015-07-08,33coupons,coupon aggregator platform,nan,kanpur,not disclosed,seed funding,0.178Cr,2015,7,3
2015-07-08,ampere,electric scooter manufacturer,nan,coimbatore,ratan tata,seed funding,0.0Cr,2015,7,3
2015-07-08,hopping chef,online food-tech platform,nan,mumbai,mirah hospitality,seed funding,4.183Cr,2015,7,3
2015-07-08,collectabillia,celebrity fashion brand,nan,bangalore,accel partners saif partners,private equity,66.75Cr,2015,7,3
2015-07-08,lendingkart,online finance lending platform,nan,ahmedabad,saama capital mayfield ashvin chadha shailesh mehta,private equity,89.0Cr,2015,7,3
